"U:0","U:1","U:2","d","nuT","p","Points:0","Points:1","Points:2"
0.44437,0.044302,0,0.0058277,0.00032853,-0.056397,0.044575,0.094175,0
0.45603,0.042162,0,0.0058277,0.00032779,-0.059335,0.045903,0.094175,0
0.46727,0.039971,0,0.0058277,0.00032711,-0.062156,0.047249,0.094175,0
0.47805,0.037731,0,0.0058277,0.00032651,-0.064822,0.048615,0.094175,0
0.48832,0.035458,0,0.0058277,0.00032603,-0.067282,0.05,0.094175,0
-0.003782,0.066444,0,0,3.2586e-06,-0.065337,0,0.09494,0
-0.012492,0.10605,0,0.00069505,1.0663e-05,-0.065925,0.00069259,0.09494,0
-0.030805,0.16675,0,0.0013975,2.5043e-05,-0.066622,0.001395,0.09494,0
-0.048665,0.19771,0,0.00211,3.7238e-05,-0.066131,0.0021075,0.09494,0
-0.062817,0.21093,0,0.0028327,4.5106e-05,-0.064424,0.0028301,0.09494,0
-0.07206,0.21363,0,0.0035656,4.6795e-05,-0.061901,0.003563,0.09494,0
-0.076072,0.20963,0,0.004309,4.9748e-05,-0.058958,0.0043064,0.09494,0
-0.074901,0.20122,0,0.0048732,6.5744e-05,-0.055857,0.0050603,0.09494,0
-0.069359,0.19048,0,0.005063,9.0365e-05,-0.052621,0.005825,0.09494,0
-0.060585,0.17898,0,0.005063,0.00011575,-0.049209,0.0066005,0.09494,0
-0.049445,0.16768,0,0.005063,0.00014064,-0.045672,0.0073872,0.09494,0
-0.036569,0.15704,0,0.005063,0.00016357,-0.042106,0.008185,0.09494,0
-0.022435,0.14726,0,0.005063,0.00018411,-0.038589,0.0089942,0.09494,0
-0.0073967,0.13839,0,0.005063,0.00020219,-0.035191,0.0098149,0.09494,0
0.0082836,0.13036,0,0.005063,0.00021788,-0.031976,0.010647,0.09494,0
0.024405,0.12311,0,0.005063,0.00023135,-0.028992,0.011492,0.09494,0
0.040812,0.11654,0,0.005063,0.00024287,-0.026269,0.012348,0.09494,0
0.057382,0.11058,0,0.005063,0.00025273,-0.023824,0.013216,0.09494,0
0.074025,0.10514,0,0.005063,0.00026119,-0.021662,0.014097,0.09494,0
0.090673,0.10018,0,0.005063,0.00026848,-0.019783,0.014991,0.09494,0
0.10728,0.095632,0,0.005063,0.00027478,-0.018183,0.015897,0.09494,0
0.1238,0.091459,0,0.005063,0.00028023,-0.016859,0.016816,0.09494,0
0.14023,0.087618,0,0.005063,0.00028496,-0.015806,0.017748,0.09494,0
0.15654,0.084073,0,0.005063,0.00028906,-0.015017,0.018693,0.09494,0
0.17272,0.080791,0,0.005063,0.00029261,-0.014488,0.019652,0.09494,0
0.18876,0.077747,0,0.005063,0.00029568,-0.014214,0.020625,0.09494,0
0.20467,0.074914,0,0.005063,0.00029832,-0.014189,0.021611,0.09494,0
0.22044,0.07227,0,0.005063,0.00030058,-0.01441,0.022612,0.09494,0
0.23607,0.069796,0,0.005063,0.00030249,-0.014871,0.023627,0.09494,0
0.25156,0.067473,0,0.005063,0.00030409,-0.015568,0.024656,0.09494,0
0.26692,0.065283,0,0.005063,0.0003054,-0.016497,0.0257,0.09494,0
0.28214,0.06321,0,0.005063,0.00030645,-0.017652,0.026758,0.09494,0
0.29723,0.06124,0,0.005063,0.00030725,-0.019029,0.027832,0.09494,0
0.31218,0.059358,0,0.005063,0.00030783,-0.020621,0.028921,0.09494,0
0.32699,0.057549,0,0.005063,0.00030821,-0.022422,0.030026,0.09494,0
0.34166,0.055801,0,0.005063,0.00030839,-0.024421,0.031146,0.09494,0
0.35617,0.054102,0,0.005063,0.0003084,-0.026611,0.032282,0.09494,0
0.37053,0.052438,0,0.005063,0.00030824,-0.028978,0.033435,0.09494,0
0.38471,0.050798,0,0.005063,0.00030793,-0.031508,0.034604,0.09494,0
0.39871,0.049172,0,0.005063,0.00030749,-0.034187,0.035789,0.09494,0
0.41251,0.047548,0,0.005063,0.00030693,-0.036995,0.036992,0.09494,0
0.42609,0.045917,0,0.005063,0.00030627,-0.03991,0.038211,0.09494,0
0.43943,0.04427,0,0.005063,0.00030552,-0.04291,0.039448,0.09494,0
0.45251,0.0426,0,0.005063,0.0003047,-0.045966,0.040703,0.09494,0
0.4653,0.0409,0,0.005063,0.00030382,-0.049051,0.041975,0.09494,0
0.47776,0.039164,0,0.005063,0.00030292,-0.05213,0.043266,0.09494,0
0.48988,0.03739,0,0.005063,0.000302,-0.055169,0.044575,0.09494,0
0.50162,0.035575,0,0.005063,0.0003011,-0.058131,0.045903,0.09494,0
0.51295,0.03372,0,0.005063,0.00030023,-0.060978,0.047249,0.09494,0
0.52383,0.031827,0,0.005063,0.00029944,-0.06367,0.048615,0.09494,0
0.53419,0.029909,0,0.005063,0.00029873,-0.066158,0.05,0.09494,0
-0.0057028,0.081521,0,0,3.8555e-06,-0.073198,0,0.095694,0
-0.017253,0.12482,0,0.00069505,1.1658e-05,-0.073639,0.00069259,0.095694,0
-0.039799,0.18807,0,0.0013975,2.5733e-05,-0.073829,0.001395,0.095694,0
-0.059066,0.2152,0,0.00211,3.5367e-05,-0.072387,0.0021075,0.095694,0
-0.072052,0.22262,0,0.0028327,3.6703e-05,-0.069477,0.0028301,0.095694,0
-0.077651,0.21895,0,0.0035656,3.8375e-05,-0.065865,0.003563,0.095694,0
-0.075971,0.20872,0,0.0041218,5.546e-05,-0.062027,0.0043064,0.095694,0
-0.068386,0.19527,0,0.004309,8.3966e-05,-0.058058,0.0050603,0.095694,0
-0.056742,0.18095,0,0.004309,0.00011283,-0.053934,0.005825,0.095694,0
-0.042432,0.16706,0,0.004309,0.00013854,-0.049715,0.0066005,0.095694,0
-0.026361,0.15419,0,0.004309,0.00016085,-0.045511,0.0073872,0.095694,0
-0.0091516,0.14256,0,0.004309,0.00018011,-0.041412,0.008185,0.095694,0
0.0087657,0.13219,0,0.004309,0.00019666,-0.037484,0.0089942,0.095694,0
0.027098,0.12301,0,0.004309,0.00021078,-0.033781,0.0098149,0.095694,0
0.045642,0.11487,0,0.004309,0.00022274,-0.030348,0.010647,0.095694,0
0.064253,0.10766,0,0.004309,0.00023281,-0.027211,0.011492,0.095694,0
0.082825,0.10123,0,0.004309,0.00024127,-0.024385,0.012348,0.095694,0
0.10128,0.095484,0,0.004309,0.00024837,-0.021873,0.013216,0.095694,0
0.11957,0.090318,0,0.004309,0.00025434,-0.01967,0.014097,0.095694,0
0.13765,0.085655,0,0.004309,0.00025938,-0.017771,0.014991,0.095694,0
0.15552,0.081431,0,0.004309,0.00026362,-0.016166,0.015897,0.095694,0
0.17314,0.077589,0,0.004309,0.00026719,-0.014849,0.016816,0.095694,0
0.19053,0.074081,0,0.004309,0.0002702,-0.01381,0.017748,0.095694,0
0.20768,0.070868,0,0.004309,0.00027271,-0.013042,0.018693,0.095694,0
0.22459,0.067913,0,0.004309,0.0002748,-0.012539,0.019652,0.095694,0
0.24128,0.065188,0,0.004309,0.00027653,-0.012294,0.020625,0.095694,0
0.25774,0.062666,0,0.004309,0.00027792,-0.012301,0.021611,0.095694,0
0.27399,0.060324,0,0.004309,0.00027903,-0.012555,0.022612,0.095694,0
0.29004,0.058143,0,0.004309,0.00027988,-0.013051,0.023627,0.095694,0
0.30589,0.056103,0,0.004309,0.00028049,-0.013783,0.024656,0.095694,0
0.32154,0.054188,0,0.004309,0.0002809,-0.014748,0.0257,0.095694,0
0.33702,0.052384,0,0.004309,0.00028111,-0.015939,0.026758,0.095694,0
0.35231,0.050675,0,0.004309,0.00028115,-0.017351,0.027832,0.095694,0
0.36743,0.049049,0,0.004309,0.00028102,-0.018978,0.028921,0.095694,0
0.38238,0.047493,0,0.004309,0.00028075,-0.020813,0.030026,0.095694,0
0.39714,0.045996,0,0.004309,0.00028034,-0.022846,0.031146,0.095694,0
0.41173,0.044545,0,0.004309,0.00027981,-0.025068,0.032282,0.095694,0
0.42614,0.04313,0,0.004309,0.00027917,-0.027467,0.033435,0.095694,0
0.44036,0.041741,0,0.004309,0.00027843,-0.030029,0.034604,0.095694,0
0.45437,0.040368,0,0.004309,0.0002776,-0.032738,0.035789,0.095694,0
0.46816,0.039003,0,0.004309,0.00027668,-0.035575,0.036992,0.095694,0
0.48173,0.037636,0,0.004309,0.00027571,-0.038519,0.038211,0.095694,0
0.49505,0.036261,0,0.004309,0.00027467,-0.041547,0.039448,0.095694,0
0.50809,0.034871,0,0.004309,0.0002736,-0.044631,0.040703,0.095694,0
0.52084,0.033459,0,0.004309,0.00027249,-0.047743,0.041975,0.095694,0
0.53327,0.032022,0,0.004309,0.00027137,-0.05085,0.043266,0.095694,0
0.54535,0.030556,0,0.004309,0.00027025,-0.053917,0.044575,0.095694,0
0.55705,0.02906,0,0.004309,0.00026915,-0.056907,0.045903,0.095694,0
0.56834,0.027535,0,0.004309,0.00026809,-0.059783,0.047249,0.095694,0
0.57919,0.025981,0,0.004309,0.00026708,-0.062506,0.048615,0.095694,0
0.58954,0.02441,0,0.004309,0.00026614,-0.065027,0.05,0.095694,0
-0.0088766,0.10275,0,0,4.642e-06,-0.084733,0,0.096437,0
-0.024275,0.14892,0,0.00069505,1.2532e-05,-0.084608,0.00069259,0.096437,0
-0.051283,0.21202,0,0.0013975,2.4554e-05,-0.083382,0.001395,0.096437,0
-0.069586,0.23167,0,0.00211,2.5922e-05,-0.080073,0.0021075,0.096437,0
-0.077073,0.22981,0,0.0028327,2.9401e-05,-0.075323,0.0028301,0.096437,0
-0.073813,0.21722,0,0.0033811,5.095e-05,-0.070172,0.003563,0.096437,0
-0.062536,0.20016,0,0.0035656,8.3081e-05,-0.064906,0.0043064,0.096437,0
-0.046264,0.18228,0,0.0035656,0.00011343,-0.059568,0.0050603,0.096437,0
-0.027108,0.1653,0,0.0035656,0.00013805,-0.054269,0.005825,0.096437,0
-0.006327,0.14991,0,0.0035656,0.00015834,-0.049139,0.0066005,0.096437,0
0.01527,0.13628,0,0.0035656,0.00017523,-0.044261,0.0073872,0.096437,0
0.037174,0.12436,0,0.0035656,0.00018932,-0.039677,0.008185,0.096437,0
0.059069,0.11401,0,0.0035656,0.00020107,-0.035416,0.0089942,0.096437,0
0.080769,0.10502,0,0.0035656,0.00021083,-0.031498,0.0098149,0.096437,0
0.10216,0.097217,0,0.0035656,0.00021888,-0.027934,0.010647,0.096437,0
0.12318,0.090404,0,0.0035656,0.00022549,-0.024729,0.011492,0.096437,0
0.14379,0.084425,0,0.0035656,0.00023089,-0.021877,0.012348,0.096437,0
0.16398,0.079148,0,0.0035656,0.00023529,-0.019367,0.013216,0.096437,0
0.18373,0.074464,0,0.0035656,0.00023887,-0.017186,0.014097,0.096437,0
0.20306,0.070283,0,0.0035656,0.00024175,-0.015321,0.014991,0.096437,0
0.22197,0.066532,0,0.0035656,0.00024407,-0.01376,0.015897,0.096437,0
0.24049,0.06315,0,0.0035656,0.00024591,-0.012492,0.016816,0.096437,0
0.25862,0.060086,0,0.0035656,0.00024734,-0.011506,0.017748,0.096437,0
0.2764,0.057299,0,0.0035656,0.00024843,-0.010793,0.018693,0.096437,0
0.29383,0.054752,0,0.0035656,0.00024922,-0.010346,0.019652,0.096437,0
0.31094,0.052416,0,0.0035656,0.00024976,-0.010156,0.020625,0.096437,0
0.32774,0.050266,0,0.0035656,0.00025007,-0.010218,0.021611,0.096437,0
0.34427,0.048278,0,0.0035656,0.00025018,-0.010526,0.022612,0.096437,0
0.36052,0.046435,0,0.0035656,0.00025012,-0.011074,0.023627,0.096437,0
0.37651,0.044719,0,0.0035656,0.0002499,-0.011858,0.024656,0.096437,0
0.39226,0.043114,0,0.0035656,0.00024954,-0.012872,0.0257,0.096437,0
0.40779,0.041608,0,0.0035656,0.00024905,-0.014111,0.026758,0.096437,0
0.42309,0.040186,0,0.0035656,0.00024845,-0.01557,0.027832,0.096437,0
0.43818,0.038839,0,0.0035656,0.00024775,-0.017242,0.028921,0.096437,0
0.45306,0.037554,0,0.0035656,0.00024695,-0.01912,0.030026,0.096437,0
0.46774,0.036322,0,0.0035656,0.00024606,-0.021195,0.031146,0.096437,0
0.48222,0.035132,0,0.0035656,0.0002451,-0.023457,0.032282,0.096437,0
0.49648,0.033977,0,0.0035656,0.00024406,-0.025895,0.033435,0.096437,0
0.51054,0.032847,0,0.0035656,0.00024297,-0.028494,0.034604,0.096437,0
0.52438,0.031734,0,0.0035656,0.00024182,-0.031239,0.035789,0.096437,0
0.53799,0.030631,0,0.0035656,0.00024063,-0.034111,0.036992,0.096437,0
0.55135,0.029531,0,0.0035656,0.00023939,-0.037089,0.038211,0.096437,0
0.56446,0.028427,0,0.0035656,0.00023813,-0.04015,0.039448,0.096437,0
0.57729,0.027315,0,0.0035656,0.00023686,-0.043267,0.040703,0.096437,0
0.58983,0.026188,0,0.0035656,0.00023556,-0.046411,0.041975,0.096437,0
0.60204,0.025045,0,0.0035656,0.00023427,-0.04955,0.043266,0.096437,0
0.61391,0.023882,0,0.0035656,0.00023299,-0.05265,0.044575,0.096437,0
0.6254,0.022697,0,0.0035656,0.00023173,-0.055674,0.045903,0.096437,0
0.63649,0.021492,0,0.0035656,0.00023051,-0.058584,0.047249,0.096437,0
0.64715,0.020268,0,0.0035656,0.00022932,-0.061343,0.048615,0.096437,0
0.65732,0.019032,0,0.0035656,0.0002282,-0.063902,0.05,0.096437,0
-0.014126,0.13385,0,0,5.6969e-06,-0.10262,0,0.09717,0
-0.034242,0.17996,0,0.00069505,1.2727e-05,-0.10086,0.00069259,0.09717,0
-0.063854,0.23617,0,0.0013975,1.7367e-05,-0.096125,0.001395,0.09717,0
-0.073566,0.24131,0,0.00211,2.3764e-05,-0.089272,0.0021075,0.09717,0
-0.066828,0.22593,0,0.0026507,5.0654e-05,-0.081444,0.0028301,0.09717,0
-0.048913,0.20397,0,0.0028327,8.5142e-05,-0.073663,0.003563,0.09717,0
-0.025027,0.18152,0,0.0028327,0.00011369,-0.06617,0.0043064,0.09717,0
0.0017023,0.16087,0,0.0028327,0.00013536,-0.059122,0.0050603,0.09717,0
0.029544,0.14271,0,0.0028327,0.00015242,-0.052624,0.005825,0.09717,0
0.057482,0.12707,0,0.0028327,0.00016602,-0.046699,0.0066005,0.09717,0
0.08495,0.11372,0,0.0028327,0.00017692,-0.041317,0.0073872,0.09717,0
0.11166,0.10238,0,0.0028327,0.00018568,-0.03644,0.008185,0.09717,0
0.13748,0.092753,0,0.0028327,0.00019272,-0.032034,0.0089942,0.09717,0
0.16238,0.084564,0,0.0028327,0.00019833,-0.028072,0.0098149,0.09717,0
0.18638,0.077566,0,0.0028327,0.00020276,-0.024532,0.010647,0.09717,0
0.20953,0.071549,0,0.0028327,0.00020623,-0.02139,0.011492,0.09717,0
0.23186,0.066342,0,0.0028327,0.00020889,-0.018624,0.012348,0.09717,0
0.25343,0.061803,0,0.0028327,0.00021091,-0.016213,0.013216,0.09717,0
0.2743,0.057819,0,0.0028327,0.0002124,-0.014137,0.014097,0.09717,0
0.29452,0.0543,0,0.0028327,0.00021345,-0.012379,0.014991,0.09717,0
0.31413,0.051171,0,0.0028327,0.00021414,-0.010923,0.015897,0.09717,0
0.33318,0.048373,0,0.0028327,0.00021453,-0.0097563,0.016816,0.09717,0
0.35171,0.045857,0,0.0028327,0.00021467,-0.0088686,0.017748,0.09717,0
0.36976,0.043583,0,0.0028327,0.00021461,-0.00825,0.018693,0.09717,0
0.38737,0.041518,0,0.0028327,0.00021436,-0.0078922,0.019652,0.09717,0
0.40457,0.039635,0,0.0028327,0.00021396,-0.0077881,0.020625,0.09717,0
0.42139,0.037909,0,0.0028327,0.00021343,-0.0079313,0.021611,0.09717,0
0.43786,0.036322,0,0.0028327,0.00021279,-0.0083162,0.022612,0.09717,0
0.454,0.034856,0,0.0028327,0.00021204,-0.0089378,0.023627,0.09717,0
0.46982,0.033497,0,0.0028327,0.00021121,-0.0097911,0.024656,0.09717,0
0.48536,0.03223,0,0.0028327,0.00021029,-0.010871,0.0257,0.09717,0
0.50063,0.031046,0,0.0028327,0.00020931,-0.012173,0.026758,0.09717,0
0.51564,0.029933,0,0.0028327,0.00020826,-0.013691,0.027832,0.09717,0
0.53041,0.028881,0,0.0028327,0.00020715,-0.01542,0.028921,0.09717,0
0.54494,0.027881,0,0.0028327,0.00020599,-0.017351,0.030026,0.09717,0
0.55924,0.026926,0,0.0028327,0.00020479,-0.019477,0.031146,0.09717,0
0.57331,0.026007,0,0.0028327,0.00020355,-0.021788,0.032282,0.09717,0
0.58716,0.025118,0,0.0028327,0.00020227,-0.024272,0.033435,0.09717,0
0.60078,0.024251,0,0.0028327,0.00020096,-0.026915,0.034604,0.09717,0
0.61417,0.0234,0,0.0028327,0.00019963,-0.029703,0.035789,0.09717,0
0.62732,0.02256,0,0.0028327,0.00019828,-0.032616,0.036992,0.09717,0
0.64022,0.021725,0,0.0028327,0.00019691,-0.035634,0.038211,0.09717,0
0.65285,0.020889,0,0.0028327,0.00019554,-0.038734,0.039448,0.09717,0
0.66521,0.02005,0,0.0028327,0.00019416,-0.04189,0.040703,0.09717,0
0.67727,0.019203,0,0.0028327,0.00019278,-0.045071,0.041975,0.09717,0
0.68902,0.018345,0,0.0028327,0.00019141,-0.048248,0.043266,0.09717,0
0.70042,0.017475,0,0.0028327,0.00019006,-0.051386,0.044575,0.09717,0
0.71146,0.016591,0,0.0028327,0.00018873,-0.054449,0.045903,0.09717,0
0.7221,0.015694,0,0.0028327,0.00018744,-0.0574,0.047249,0.09717,0
0.73233,0.014785,0,0.0028327,0.00018618,-0.0602,0.048615,0.09717,0
0.74209,0.013869,0,0.0028327,0.00018498,-0.062803,0.05,0.09717,0
-0.022136,0.18009,0,0,7.0915e-06,-0.13353,0,0.097893,0
-0.045021,0.21736,0,0.00069505,1.1235e-05,-0.12671,0.00069259,0.097893,0
-0.066368,0.25045,0,0.0013975,2.3035e-05,-0.11256,0.001395,0.097893,0
-0.051671,0.2324,0,0.0019307,5.1204e-05,-0.0982,0.0021075,0.097893,0
-0.020676,0.2038,0,0.00211,8.5708e-05,-0.084992,0.0028301,0.097893,0
0.016581,0.17572,0,0.00211,0.00010946,-0.073444,0.003563,0.097893,0
0.055619,0.15092,0,0.00211,0.00012648,-0.063509,0.0043064,0.097893,0
0.094283,0.13,0,0.00211,0.00013917,-0.055025,0.0050603,0.097893,0
0.13145,0.11268,0,0.00211,0.00014866,-0.04777,0.005825,0.097893,0
0.16663,0.098398,0,0.00211,0.00015578,-0.041512,0.0066005,0.097893,0
0.19972,0.086623,0,0.00211,0.00016111,-0.036058,0.0073872,0.097893,0
0.23077,0.076884,0,0.00211,0.00016511,-0.031267,0.008185,0.097893,0
0.25994,0.068796,0,0.00211,0.00016805,-0.027039,0.0089942,0.097893,0
0.2874,0.06204,0,0.00211,0.00017016,-0.023302,0.0098149,0.097893,0
0.31334,0.056358,0,0.00211,0.00017162,-0.020003,0.010647,0.097893,0
0.33791,0.051542,0,0.00211,0.00017255,-0.017105,0.011492,0.097893,0
0.36128,0.047427,0,0.00211,0.00017305,-0.014573,0.012348,0.097893,0
0.38356,0.043882,0,0.00211,0.00017322,-0.012383,0.013216,0.097893,0
0.40487,0.040804,0,0.00211,0.00017313,-0.010512,0.014097,0.097893,0
0.42532,0.03811,0,0.00211,0.00017281,-0.0089435,0.014991,0.097893,0
0.44498,0.035737,0,0.00211,0.00017232,-0.0076629,0.015897,0.097893,0
0.46394,0.033632,0,0.00211,0.00017168,-0.0066581,0.016816,0.097893,0
0.48226,0.031753,0,0.00211,0.00017094,-0.0059193,0.017748,0.097893,0
0.5,0.030066,0,0.00211,0.00017009,-0.005438,0.018693,0.097893,0
0.51721,0.028543,0,0.00211,0.00016916,-0.0052071,0.019652,0.097893,0
0.53393,0.027162,0,0.00211,0.00016817,-0.0052203,0.020625,0.097893,0
0.55021,0.025903,0,0.00211,0.00016713,-0.0054724,0.021611,0.097893,0
0.56609,0.02475,0,0.00211,0.00016603,-0.0059585,0.022612,0.097893,0
0.58158,0.023689,0,0.00211,0.00016489,-0.0066742,0.023627,0.097893,0
0.59673,0.02271,0,0.00211,0.00016372,-0.0076153,0.024656,0.097893,0
0.61155,0.021801,0,0.00211,0.00016252,-0.0087776,0.0257,0.097893,0
0.62607,0.020954,0,0.00211,0.00016129,-0.010156,0.026758,0.097893,0
0.6403,0.020161,0,0.00211,0.00016004,-0.011747,0.027832,0.097893,0
0.65426,0.019414,0,0.00211,0.00015876,-0.013543,0.028921,0.097893,0
0.66796,0.018706,0,0.00211,0.00015747,-0.015538,0.030026,0.097893,0
0.68142,0.018033,0,0.00211,0.00015617,-0.017724,0.031146,0.097893,0
0.69463,0.017387,0,0.00211,0.00015485,-0.020092,0.032282,0.097893,0
0.70761,0.016764,0,0.00211,0.00015352,-0.02263,0.033435,0.097893,0
0.72035,0.016159,0,0.00211,0.00015219,-0.025325,0.034604,0.097893,0
0.73285,0.015567,0,0.00211,0.00015085,-0.028162,0.035789,0.097893,0
0.74511,0.014984,0,0.00211,0.00014951,-0.031123,0.036992,0.097893,0
0.75711,0.014406,0,0.00211,0.00014817,-0.034188,0.038211,0.097893,0
0.76886,0.013831,0,0.00211,0.00014683,-0.037332,0.039448,0.097893,0
0.78033,0.013255,0,0.00211,0.0001455,-0.040532,0.040703,0.097893,0
0.7915,0.012675,0,0.00211,0.00014419,-0.043757,0.041975,0.097893,0
0.80238,0.012089,0,0.00211,0.00014289,-0.046978,0.043266,0.097893,0
0.81292,0.011497,0,0.00211,0.00014161,-0.05016,0.044575,0.097893,0
0.82311,0.010898,0,0.00211,0.00014035,-0.053267,0.045903,0.097893,0
0.83294,0.010291,0,0.00211,0.00013912,-0.056263,0.047249,0.097893,0
0.84237,0.0096781,0,0.00211,0.00013793,-0.059109,0.048615,0.097893,0
0.85135,0.0090624,0,0.00211,0.00013678,-0.061759,0.05,0.097893,0
-0.020469,0.23264,0,0,1.0107e-05,-0.196,0,0.098605,0
-0.032487,0.2461,0,0.00069505,2.3132e-05,-0.17062,0.00069259,0.098605,0
-0.017974,0.23743,0,0.0012207,5.2225e-05,-0.1273,0.001395,0.098605,0
0.041569,0.19596,0,0.0013975,7.9418e-05,-0.098231,0.0021075,0.098605,0
0.10598,0.16075,0,0.0013975,9.6784e-05,-0.079086,0.0028301,0.098605,0
0.16624,0.1319,0,0.0013975,0.00010704,-0.064837,0.003563,0.098605,0
0.22142,0.10868,0,0.0013975,0.00011379,-0.053799,0.0043064,0.098605,0
0.27153,0.090486,0,0.0013975,0.00011831,-0.045252,0.0050603,0.098605,0
0.31674,0.076297,0,0.0013975,0.0001212,-0.038461,0.005825,0.098605,0
0.35751,0.065122,0,0.0013975,0.00012292,-0.032855,0.0066005,0.098605,0
0.3944,0.05622,0,0.0013975,0.00012386,-0.028095,0.0073872,0.098605,0
0.42795,0.049062,0,0.0013975,0.00012423,-0.023985,0.008185,0.098605,0
0.45866,0.043256,0,0.0013975,0.0001242,-0.020393,0.0089942,0.098605,0
0.48693,0.038502,0,0.0013975,0.00012386,-0.017232,0.0098149,0.098605,0
0.51312,0.034571,0,0.0013975,0.00012331,-0.014447,0.010647,0.098605,0
0.53753,0.031291,0,0.0013975,0.00012259,-0.012001,0.011492,0.098605,0
0.56039,0.028526,0,0.0013975,0.00012174,-0.009869,0.012348,0.098605,0
0.58192,0.026174,0,0.0013975,0.0001208,-0.0080299,0.013216,0.098605,0
0.60229,0.024155,0,0.0013975,0.00011979,-0.0064689,0.014097,0.098605,0
0.62163,0.022407,0,0.0013975,0.00011873,-0.0051744,0.014991,0.098605,0
0.64007,0.020883,0,0.0013975,0.00011764,-0.0041372,0.015897,0.098605,0
0.65771,0.019542,0,0.0013975,0.00011651,-0.0033496,0.016816,0.098605,0
0.67463,0.018355,0,0.0013975,0.00011537,-0.0028054,0.017748,0.098605,0
0.69091,0.017297,0,0.0013975,0.00011422,-0.0024993,0.018693,0.098605,0
0.70661,0.016348,0,0.0013975,0.00011305,-0.0024268,0.019652,0.098605,0
0.72179,0.015493,0,0.0013975,0.00011189,-0.002584,0.020625,0.098605,0
0.73649,0.014718,0,0.0013975,0.00011071,-0.0029672,0.021611,0.098605,0
0.75076,0.014012,0,0.0013975,0.00010954,-0.0035734,0.022612,0.098605,0
0.76463,0.013366,0,0.0013975,0.00010837,-0.0043995,0.023627,0.098605,0
0.77813,0.012772,0,0.0013975,0.0001072,-0.0054423,0.024656,0.098605,0
0.79129,0.012223,0,0.0013975,0.00010603,-0.0066984,0.0257,0.098605,0
0.80414,0.011714,0,0.0013975,0.00010487,-0.0081644,0.026758,0.098605,0
0.8167,0.011238,0,0.0013975,0.0001037,-0.0098357,0.027832,0.098605,0
0.82897,0.010792,0,0.0013975,0.00010254,-0.011707,0.028921,0.098605,0
0.84099,0.010372,0,0.0013975,0.00010139,-0.013773,0.030026,0.098605,0
0.85275,0.0099724,0,0.0013975,0.00010024,-0.016026,0.031146,0.098605,0
0.86427,0.009591,0,0.0013975,9.9097e-05,-0.018456,0.032282,0.098605,0
0.87556,0.0092244,0,0.0013975,9.7959e-05,-0.021053,0.033435,0.098605,0
0.88661,0.0088695,0,0.0013975,9.6828e-05,-0.023805,0.034604,0.098605,0
0.89743,0.0085237,0,0.0013975,9.5705e-05,-0.026696,0.035789,0.098605,0
0.90801,0.0081844,0,0.0013975,9.4591e-05,-0.029708,0.036992,0.098605,0
0.91835,0.0078495,0,0.0013975,9.3487e-05,-0.032823,0.038211,0.098605,0
0.92844,0.007517,0,0.0013975,9.2396e-05,-0.036016,0.039448,0.098605,0
0.93828,0.0071851,0,0.0013975,9.1318e-05,-0.039264,0.040703,0.098605,0
0.94784,0.0068526,0,0.0013975,9.0256e-05,-0.042537,0.041975,0.098605,0
0.95713,0.0065182,0,0.0013975,8.9212e-05,-0.045804,0.043266,0.098605,0
0.96611,0.0061812,0,0.0013975,8.8189e-05,-0.049032,0.044575,0.098605,0
0.97478,0.0058415,0,0.0013975,8.7189e-05,-0.052187,0.045903,0.098605,0
0.98311,0.0054992,0,0.0013975,8.6216e-05,-0.055231,0.047249,0.098605,0
0.99109,0.0051547,0,0.0013975,8.5271e-05,-0.058126,0.048615,0.098605,0
0.99867,0.0048102,0,0.0013975,8.4363e-05,-0.060825,0.05,0.098605,0
0.13097,0.23071,0,0,3.1219e-05,-0.3106,0,0.099307,0
0.15801,0.21667,0,0.00052067,4.0584e-05,-0.23559,0.00069259,0.099307,0
0.24278,0.17136,0,0.00069505,5.3801e-05,-0.12624,0.001395,0.099307,0
0.3545,0.12121,0,0.00069505,6.0068e-05,-0.080645,0.0021075,0.099307,0
0.45081,0.090353,0,0.00069505,6.3189e-05,-0.06207,0.0028301,0.099307,0
0.52707,0.069725,0,0.00069505,6.3989e-05,-0.048739,0.003563,0.099307,0
0.58942,0.054726,0,0.00069505,6.3938e-05,-0.038584,0.0043064,0.099307,0
0.64198,0.043725,0,0.00069505,6.3492e-05,-0.031593,0.0050603,0.099307,0
0.68677,0.03563,0,0.00069505,6.278e-05,-0.026529,0.005825,0.099307,0
0.7253,0.029555,0,0.00069505,6.1905e-05,-0.022446,0.0066005,0.099307,0
0.75884,0.024895,0,0.00069505,6.095e-05,-0.018973,0.0073872,0.099307,0
0.78839,0.021262,0,0.00069505,5.9965e-05,-0.015954,0.008185,0.099307,0
0.8147,0.018394,0,0.00069505,5.8975e-05,-0.013286,0.0089942,0.099307,0
0.83836,0.016099,0,0.00069505,5.7993e-05,-0.010902,0.0098149,0.099307,0
